Open, Close, Max, Min, Volume, Creation Time
118.350, 118.350, 118.370, 118.330, 37518.000, 1727702156621
118.350, 118.300, 118.370, 118.300, 36150.000, 1727702216622
118.320, 118.260, 120.870, 118.240, 93680.000, 1727702276621
118.290, 118.260, 119.990, 118.250, 82952.000, 1727702336622
118.260, 118.180, 118.320, 118.180, 68936.000, 1727702396621
118.190, 118.150, 118.230, 118.150, 135966.000, 1727702456622
118.170, 118.110, 118.180, 118.110, 48888.000, 1727702516621
118.140, 118.170, 118.200, 118.080, 76678.000, 1727702576622
118.155, 118.180, 118.200, 118.080, 63820.000, 1727702636621
118.170, 118.180, 118.200, 118.170, 40504.000, 1727702696621
118.190, 118.250, 118.300, 118.100, 95154.000, 1727702756621
118.240, 118.350, 118.350, 118.220, 56510.000, 1727702816621
118.300, 118.220, 118.360, 118.080, 140614.000, 1727702876621
118.270, 118.305, 118.340, 118.080, 103152.000, 1727702936621
118.300, 118.280, 118.320, 118.250, 63030.000, 1727702996622
118.280, 118.810, 118.889, 118.080, 8509454.000, 1727703056621
118.340, 118.700, 118.900, 118.150, 1775761.000, 1727703116622
118.720, 119.600, 121.530, 118.150, 2556803.000, 1727703176621
119.591, 118.340, 121.230, 118.150, 3181189.000, 1727703236621
118.340, 119.335, 119.560, 118.180, 3186514.000, 1727703296621
118.865, 119.880, 119.950, 118.340, 2821565.000, 1727703356622
119.880, 119.560, 119.890, 118.866, 2958285.000, 1727703416621
119.623, 120.710, 120.850, 118.340, 3391238.000, 1727703476621
120.705, 120.560, 120.910, 118.340, 1392677.000, 1727703536621
120.570, 120.940, 121.000, 118.340, 1301801.000, 1727703596621
120.930, 120.850, 121.100, 118.840, 1515720.000, 1727703656622
120.854, 120.560, 120.916, 120.450, 1204142.000, 1727703716621
120.569, 120.430, 120.821, 119.491, 683465.000, 1727703776621
120.440, 120.600, 120.792, 119.761, 871160.000, 1727703836622
120.580, 120.967, 120.970, 120.480, 964625.000, 1727703896621
120.951, 120.790, 121.170, 120.475, 1304699.000, 1727703956622
120.770, 120.820, 120.989, 120.636, 591097.000, 1727704016622
120.830, 121.170, 121.340, 120.768, 1148095.000, 1727704076621
121.179, 120.943, 121.250, 120.805, 766394.000, 1727704136621
120.959, 120.940, 121.126, 120.750, 776763.000, 1727704196622
120.932, 121.050, 121.220, 120.846, 650098.000, 1727704256621
121.050, 120.780, 121.070, 120.700, 770109.000, 1727704316621
120.775, 120.875, 120.998, 120.710, 544083.000, 1727704376621
120.876, 120.910, 120.982, 120.760, 548729.000, 1727704436621
120.910, 120.520, 121.000, 120.510, 789773.000, 1727704496621
120.520, 120.475, 120.908, 120.310, 1127552.000, 1727704556621
120.490, 120.751, 120.960, 120.397, 806021.000, 1727704616621
120.755, 120.487, 120.842, 120.430, 550121.000, 1727704676621
120.485, 120.519, 120.777, 120.300, 706658.000, 1727704736621
120.510, 120.129, 120.553, 120.100, 919334.000, 1727704796621
120.130, 120.113, 120.637, 120.040, 774930.000, 1727704856621
120.150, 120.065, 120.512, 119.920, 991871.000, 1727704916621
119.920, 120.131, 120.474, 119.920, 989586.000, 1727704976621
120.130, 119.927, 120.369, 119.830, 848783.000, 1727705036621
119.927, 119.830, 120.280, 119.770, 1101795.000, 1727705096621
119.820, 120.020, 120.256, 119.770, 1657992.000, 1727705156621
120.045, 120.000, 120.205, 119.720, 1765004.000, 1727705216621
120.000, 119.882, 120.060, 119.860, 1274972.000, 1727705276621
119.882, 119.681, 120.076, 118.280, 1602476.000, 1727705336621
119.700, 119.805, 119.945, 118.340, 2304188.000, 1727705396621
119.800, 119.925, 119.934, 119.680, 1374975.000, 1727705456622
119.910, 120.110, 120.175, 119.801, 1761470.000, 1727705516622
120.110, 120.009, 120.190, 119.827, 1215152.000, 1727705576621
120.010, 119.822, 120.085, 119.800, 904217.000, 1727705636621
119.818, 119.650, 120.021, 119.630, 1287888.000, 1727705696621
119.650, 119.470, 119.889, 119.360, 1918112.000, 1727705756621
119.456, 119.530, 119.820, 119.361, 1514886.000, 1727705816622
119.510, 119.260, 119.587, 119.260, 1560228.000, 1727705876621
119.270, 119.490, 119.721, 118.350, 1500144.000, 1727705936621
119.487, 119.520, 119.580, 118.280, 966816.000, 1727705996621
119.520, 119.770, 119.870, 119.437, 1407514.000, 1727706056622
