Open, Close, Max, Min, Volume, Creation Time
258.500, 258.290, 258.500, 258.270, 12832.000, 1727702216621
258.300, 258.290, 258.450, 258.270, 16200.000, 1727702276621
258.290, 258.280, 258.430, 258.270, 19410.000, 1727702336621
258.300, 258.050, 258.340, 258.041, 36322.000, 1727702396621
258.055, 258.040, 258.180, 258.040, 27242.000, 1727702456621
258.090, 258.180, 258.180, 258.040, 17402.000, 1727702516621
258.145, 258.119, 258.200, 258.058, 16306.000, 1727702576622
258.120, 258.300, 258.358, 258.076, 12570.000, 1727702636621
258.330, 258.430, 258.500, 258.230, 11024.000, 1727702696621
258.430, 258.335, 258.470, 258.110, 23086.000, 1727702756621
258.335, 258.550, 258.660, 258.302, 18440.000, 1727702816621
258.550, 258.840, 258.900, 258.440, 20662.000, 1727702876621
258.840, 258.810, 258.900, 258.600, 24622.000, 1727702936621
258.810, 259.000, 259.020, 258.810, 36438.000, 1727702996622
259.019, 258.834, 259.538, 258.290, 1831607.000, 1727703056621
258.960, 258.330, 259.500, 258.144, 767902.000, 1727703116621
258.328, 261.314, 261.449, 258.100, 834600.000, 1727703176621
261.346, 261.620, 261.690, 258.640, 1341807.000, 1727703236621
260.900, 260.470, 261.689, 258.730, 1091498.000, 1727703296621
259.270, 260.276, 262.610, 259.150, 1381880.000, 1727703356621
261.430, 261.810, 262.450, 259.000, 1300262.000, 1727703416621
261.630, 262.090, 262.460, 260.362, 1270787.000, 1727703476621
262.090, 262.310, 262.480, 261.600, 361089.000, 1727703536621
262.375, 262.615, 263.230, 262.059, 691459.000, 1727703596621
262.570, 262.790, 263.030, 262.098, 370145.000, 1727703656621
262.784, 262.500, 262.900, 262.100, 354339.000, 1727703716621
262.520, 263.350, 263.650, 262.461, 575779.000, 1727703776621
263.280, 263.460, 263.730, 263.051, 396909.000, 1727703836622
263.450, 264.189, 264.280, 263.069, 570198.000, 1727703896621
264.184, 264.450, 264.730, 262.651, 560278.000, 1727703956621
264.480, 264.122, 264.610, 263.075, 413209.000, 1727704016622
264.125, 264.015, 264.440, 263.402, 370001.000, 1727704076621
264.000, 263.880, 264.237, 263.437, 348622.000, 1727704136621
263.850, 263.508, 264.249, 263.400, 342955.000, 1727704196621
263.500, 264.308, 264.440, 263.110, 493054.000, 1727704256621
264.323, 263.828, 264.440, 263.670, 304370.000, 1727704316621
263.788, 263.751, 264.320, 263.630, 246373.000, 1727704376621
263.773, 264.200, 264.310, 263.210, 381492.000, 1727704436621
264.185, 264.540, 264.870, 263.689, 541604.000, 1727704496621
264.500, 264.100, 264.526, 263.500, 354431.000, 1727704556621
264.101, 263.907, 264.315, 263.650, 182605.000, 1727704616621
263.892, 263.685, 264.200, 263.610, 241987.000, 1727704676621
263.630, 263.540, 264.073, 263.340, 251809.000, 1727704736621
263.505, 262.950, 264.044, 262.900, 301046.000, 1727704796621
263.000, 262.900, 263.895, 262.720, 277886.000, 1727704856621
262.950, 264.040, 264.060, 262.781, 346470.000, 1727704916621
263.959, 264.089, 264.320, 263.381, 374960.000, 1727704976621
264.092, 263.730, 264.320, 263.503, 268671.000, 1727705036621
263.770, 263.600, 264.001, 263.480, 170697.000, 1727705096621
263.540, 263.630, 264.290, 263.410, 487804.000, 1727705156621
263.695, 263.290, 263.861, 263.000, 562339.000, 1727705216621
263.320, 263.280, 263.696, 263.000, 331957.000, 1727705276621
263.280, 262.843, 263.620, 259.009, 457318.000, 1727705336621
262.829, 263.115, 263.479, 262.420, 711408.000, 1727705396621
263.140, 262.845, 263.444, 262.500, 366106.000, 1727705456621
262.845, 262.841, 263.454, 262.700, 393686.000, 1727705516621
262.860, 262.101, 263.316, 261.910, 803981.000, 1727705576621
262.159, 261.840, 262.951, 261.750, 684029.000, 1727705636621
