Symbol, Moving Average, Total Volume, Creation Time
BINANCE:E, 2606.910, 1553, 1727736716622
BINANCE:E, 2606.567, 1037, 1727736776622
BINANCE:E, 2606.507, 978, 1727736836622
BINANCE:E, 2606.578, 1074, 1727736896622
BINANCE:E, 2606.641, 1077, 1727736956622
BINANCE:E, 2606.698, 1023, 1727737016622
BINANCE:E, 2606.365, 1057, 1727737076623
BINANCE:E, 2606.070, 1084, 1727737136622
BINANCE:E, 2605.856, 1066, 1727737196622
BINANCE:E, 2604.586, 1315, 1727737256622
BINANCE:E, 2602.332, 1774, 1727737316622
BINANCE:E, 2599.990, 2290, 1727737376622
BINANCE:E, 2598.560, 2606, 1727737436623
BINANCE:E, 2598.362, 2850, 1727737496622
BINANCE:E, 2598.012, 2898, 1727737556622
BINANCE:E, 2598.130, 2995, 1727737616622
BINANCE:E, 2598.525, 3182, 1727737676622
BINANCE:E, 2599.211, 3618, 1727737736622
BINANCE:E, 2599.712, 3572, 1727737796622
BINANCE:E, 2599.974, 3557, 1727737856622
BINANCE:E, 2600.256, 3618, 1727737916622
BINANCE:E, 2600.408, 3587, 1727737976622
BINANCE:E, 2600.592, 3539, 1727738036622
BINANCE:E, 2600.790, 3532, 1727738096622
BINANCE:E, 2601.096, 3279, 1727738156622
BINANCE:E, 2601.876, 2804, 1727738216622
BINANCE:E, 2603.209, 2246, 1727738276622
BINANCE:E, 2604.670, 1952, 1727738336622
BINANCE:E, 2605.505, 1761, 1727738396622
BINANCE:E, 2606.125, 1748, 1727738456622
BINANCE:E, 2607.082, 1596, 1727738516622
BINANCE:E, 2607.462, 1455, 1727738576622
BINANCE:E, 2607.191, 1071, 1727738636622
BINANCE:E, 2606.556, 1023, 1727738696622
BINANCE:E, 2606.181, 1129, 1727738756622
BINANCE:E, 2605.713, 1035, 1727738816622
BINANCE:E, 2605.241, 1048, 1727738876622
BINANCE:E, 2604.709, 1034, 1727738936622
BINANCE:E, 2604.288, 978, 1727738996622
BINANCE:E, 2603.769, 952, 1727739056622
BINANCE:E, 2603.314, 1001, 1727739116622
BINANCE:E, 2602.609, 1133, 1727739176622
BINANCE:E, 2600.952, 1416, 1727739236622
BINANCE:E, 2598.624, 1786, 1727739296622
BINANCE:E, 2596.723, 1870, 1727739356622
BINANCE:E, 2596.050, 1947, 1727739416622
BINANCE:E, 2595.385, 1981, 1727739476622
BINANCE:E, 2594.673, 2219, 1727739536622
BINANCE:E, 2593.661, 2307, 1727739596622
BINANCE:E, 2592.888, 2262, 1727739656622
BINANCE:E, 2591.617, 2918, 1727739716622
BINANCE:E, 2590.127, 3328, 1727739776622
BINANCE:E, 2588.257, 4026, 1727739836622
BINANCE:E, 2587.991, 4374, 1727739896622
BINANCE:E, 2587.750, 5028, 1727739956622
BINANCE:E, 2587.888, 5270, 1727740016622
BINANCE:E, 2588.121, 5413, 1727740076622
BINANCE:E, 2588.081, 5379, 1727740136622
BINANCE:E, 2588.117, 5113, 1727740196622
BINANCE:E, 2588.274, 5010, 1727740256622
BINANCE:E, 2588.544, 5014, 1727740316622
BINANCE:E, 2588.714, 4990, 1727740376622
BINANCE:E, 2588.931, 4709, 1727740436623
BINANCE:E, 2589.532, 4722, 1727740496622
BINANCE:E, 2590.313, 4815, 1727740556622
BINANCE:E, 2591.735, 4607, 1727740616622
BINANCE:E, 2593.374, 4372, 1727740676622
BINANCE:E, 2595.508, 3755, 1727740736622
BINANCE:E, 2596.558, 3504, 1727740796622
BINANCE:E, 2598.158, 3055, 1727740856622
BINANCE:E, 2599.924, 3176, 1727740916622
BINANCE:E, 2600.445, 3266, 1727740976622
BINANCE:E, 2600.750, 4449, 1727741036622
BINANCE:E, 2601.167, 4589, 1727741096622
BINANCE:E, 2601.590, 4795, 1727741156622
BINANCE:E, 2602.325, 4867, 1727741216622
BINANCE:E, 2602.860, 4889, 1727741276622
BINANCE:E, 2603.296, 4925, 1727741336622
BINANCE:E, 2603.721, 4938, 1727741396622
BINANCE:E, 2604.326, 5118, 1727741456622
BINANCE:E, 2604.572, 4747, 1727741516622
BINANCE:E, 2604.653, 4576, 1727741576622
BINANCE:E, 2604.678, 4945, 1727741636622
BINANCE:E, 2604.697, 5156, 1727741696622
BINANCE:E, 2604.765, 5412, 1727741756622
BINANCE:E, 2604.329, 5272, 1727741816622
BINANCE:E, 2604.399, 5084, 1727741876622
BINANCE:E, 2604.428, 3827, 1727741936622
BINANCE:E, 2604.275, 3709, 1727741996623
BINANCE:E, 2604.161, 3502, 1727742056623
BINANCE:E, 2603.669, 3592, 1727742116622
BINANCE:E, 2602.928, 3770, 1727742176622
BINANCE:E, 2602.337, 4105, 1727742236622
BINANCE:E, 2601.974, 4176, 1727742296625
BINANCE:E, 2601.773, 4275, 1727742356622
BINANCE:E, 2602.730, 4827, 1727742416622
BINANCE:E, 2603.628, 5320, 1727742476622
BINANCE:E, 2603.898, 5054, 1727742536622
BINANCE:E, 2604.449, 5009, 1727742596622
BINANCE:E, 2605.408, 4823, 1727742656622
BINANCE:E, 2606.341, 4901, 1727742716622
BINANCE:E, 2606.762, 4872, 1727742776622
BINANCE:E, 2607.407, 4879, 1727742836622
BINANCE:E, 2607.761, 4954, 1727742896622
BINANCE:E, 2608.069, 4946, 1727742956622
BINANCE:E, 2608.761, 4868, 1727743016622
BINANCE:E, 2609.494, 4808, 1727743076622
BINANCE:E, 2610.112, 4548, 1727743136622
BINANCE:E, 2610.675, 4420, 1727743196622
BINANCE:E, 2611.286, 4011, 1727743256622
BINANCE:E, 2611.664, 3450, 1727743316622
BINANCE:E, 2611.709, 2914, 1727743376622
BINANCE:E, 2611.810, 2733, 1727743436622
BINANCE:E, 2611.860, 2533, 1727743496622
BINANCE:E, 2611.757, 2339, 1727743556622
BINANCE:E, 2611.742, 2058, 1727743616622
BINANCE:E, 2611.806, 2013, 1727743676622
BINANCE:E, 2611.935, 1907, 1727743736622
BINANCE:E, 2612.327, 1749, 1727743796622
BINANCE:E, 2613.080, 2384, 1727743856622
BINANCE:E, 2614.744, 3670, 1727743916622
BINANCE:E, 2615.527, 3742, 1727743976622
BINANCE:E, 2616.069, 3704, 1727744036622
BINANCE:E, 2616.514, 3685, 1727744096622
BINANCE:E, 2616.876, 3694, 1727744156622
BINANCE:E, 2617.482, 3757, 1727744216622
BINANCE:E, 2617.918, 3859, 1727744276622
BINANCE:E, 2618.123, 3888, 1727744336622
BINANCE:E, 2618.407, 3859, 1727744396622
BINANCE:E, 2618.823, 3830, 1727744456622
BINANCE:E, 2619.157, 4169, 1727744516622
BINANCE:E, 2619.283, 4340, 1727744576622
BINANCE:E, 2619.455, 4469, 1727744636622
BINANCE:E, 2620.013, 4665, 1727744696622
BINANCE:E, 2620.745, 4135, 1727744756622
BINANCE:E, 2621.663, 3302, 1727744816622
BINANCE:E, 2622.590, 3760, 1727744876622
BINANCE:E, 2622.967, 3944, 1727744936622
BINANCE:E, 2623.423, 3956, 1727744996622
BINANCE:E, 2623.771, 3965, 1727745056622
BINANCE:E, 2624.000, 3874, 1727745116622
BINANCE:E, 2624.379, 4195, 1727745176622
BINANCE:E, 2624.635, 5039, 1727745236622
BINANCE:E, 2624.664, 5123, 1727745296622
BINANCE:E, 2624.760, 5122, 1727745356622
BINANCE:E, 2624.955, 4793, 1727745416622
BINANCE:E, 2625.380, 4669, 1727745476622
BINANCE:E, 2625.692, 4649, 1727745536622
BINANCE:E, 2625.829, 4381, 1727745596622
BINANCE:E, 2625.894, 4366, 1727745656622
BINANCE:E, 2625.730, 3777, 1727745716622
BINANCE:E, 2625.309, 3102, 1727745776622
BINANCE:E, 2625.156, 2991, 1727745836622
BINANCE:E, 2624.979, 3329, 1727745896622
BINANCE:E, 2624.851, 3361, 1727745956622
BINANCE:E, 2624.675, 3484, 1727746016622
BINANCE:E, 2624.451, 3149, 1727746076622
BINANCE:E, 2624.337, 2388, 1727746136622
BINANCE:E, 2624.538, 2551, 1727746196622
BINANCE:E, 2624.633, 2701, 1727746256622
BINANCE:E, 2624.722, 2742, 1727746316622
BINANCE:E, 2624.828, 2722, 1727746376622
BINANCE:E, 2624.740, 2681, 1727746436622
BINANCE:E, 2624.758, 2795, 1727746496622
BINANCE:E, 2624.782, 2744, 1727746556622
BINANCE:E, 2624.822, 2791, 1727746616622
BINANCE:E, 2624.858, 2817, 1727746676622
BINANCE:E, 2624.942, 2728, 1727746736622
BINANCE:E, 2625.083, 2524, 1727746796622
BINANCE:E, 2625.209, 2528, 1727746856622
BINANCE:E, 2625.449, 2399, 1727746916622
BINANCE:E, 2625.716, 2295, 1727746976622
BINANCE:E, 2625.745, 2289, 1727747036622
BINANCE:E, 2625.648, 2098, 1727747096622
BINANCE:E, 2625.459, 1988, 1727747156622
BINANCE:E, 2625.254, 2261, 1727747216622
BINANCE:E, 2625.111, 2170, 1727747276622
BINANCE:E, 2625.048, 2144, 1727747336622
BINANCE:E, 2625.058, 2167, 1727747396622
BINANCE:E, 2624.948, 2281, 1727747456622
BINANCE:E, 2624.723, 2212, 1727747516622
BINANCE:E, 2624.490, 2320, 1727747576622
BINANCE:E, 2624.132, 2366, 1727747636622
BINANCE:E, 2623.945, 2198, 1727747696622
BINANCE:E, 2623.673, 2196, 1727747756622
BINANCE:E, 2623.458, 2239, 1727747816622
BINANCE:E, 2623.295, 2277, 1727747876622
BINANCE:E, 2622.985, 2249, 1727747936622
BINANCE:E, 2622.770, 2327, 1727747996622
BINANCE:E, 2622.412, 2440, 1727748056622
BINANCE:E, 2621.871, 2136, 1727748116622
BINANCE:E, 2621.409, 2188, 1727748176622
BINANCE:E, 2620.893, 2266, 1727748236622
BINANCE:E, 2620.091, 2422, 1727748296622
BINANCE:E, 2619.525, 2411, 1727748356622
BINANCE:E, 2618.937, 2637, 1727748416622
BINANCE:E, 2618.108, 2681, 1727748476631
BINANCE:E, 2617.793, 2636, 1727748536622
BINANCE:E, 2617.538, 2661, 1727748596623
BINANCE:E, 2617.095, 2626, 1727748656625
BINANCE:E, 2616.811, 2579, 1727748716622
BINANCE:E, 2616.503, 2545, 1727748776622
BINANCE:E, 2615.894, 2525, 1727748836622
BINANCE:E, 2615.143, 3708, 1727748896622
BINANCE:E, 2614.256, 3812, 1727748956622
BINANCE:E, 2613.465, 3827, 1727749016622
BINANCE:E, 2613.157, 3773, 1727749076622
BINANCE:E, 2612.904, 3615, 1727749136622
BINANCE:E, 2612.635, 3336, 1727749196622
BINANCE:E, 2612.441, 3165, 1727749256622
BINANCE:E, 2612.227, 2938, 1727749316622
BINANCE:E, 2612.203, 2721, 1727749376622
BINANCE:E, 2612.126, 2694, 1727749436623
BINANCE:E, 2612.096, 2675, 1727749496622
BINANCE:E, 2612.223, 2620, 1727749556622
BINANCE:E, 2612.254, 2618, 1727749616622
BINANCE:E, 2612.468, 2854, 1727749676622
BINANCE:E, 2612.801, 2975, 1727749736622
BINANCE:E, 2613.234, 1690, 1727749796622
BINANCE:E, 2613.780, 1380, 1727749856622
BINANCE:E, 2614.436, 1273, 1727749916622
BINANCE:E, 2614.743, 1261, 1727749976622
BINANCE:E, 2615.260, 1321, 1727750036622
BINANCE:E, 2615.659, 1356, 1727750096622
BINANCE:E, 2615.979, 1330, 1727750156622
BINANCE:E, 2616.445, 1354, 1727750216622
BINANCE:E, 2616.716, 1357, 1727750276622
BINANCE:E, 2617.041, 1344, 1727750336622
BINANCE:E, 2617.055, 1292, 1727750396622
BINANCE:E, 2616.993, 1284, 1727750456622
BINANCE:E, 2617.003, 1291, 1727750516622
BINANCE:E, 2616.953, 1052, 1727750576622
BINANCE:E, 2616.905, 881, 1727750636622
BINANCE:E, 2616.928, 869, 1727750696622
BINANCE:E, 2616.881, 879, 1727750756622
BINANCE:E, 2616.746, 892, 1727750816622
BINANCE:E, 2616.553, 924, 1727750876622
BINANCE:E, 2616.010, 844, 1727750936622
BINANCE:E, 2615.708, 843, 1727750996622
BINANCE:E, 2615.463, 843, 1727751056622
BINANCE:E, 2615.178, 798, 1727751116622
BINANCE:E, 2614.990, 779, 1727751176622
BINANCE:E, 2614.816, 742, 1727751236622
BINANCE:E, 2615.039, 789, 1727751296622
BINANCE:E, 2615.166, 788, 1727751356622
BINANCE:E, 2615.370, 785, 1727751416622
BINANCE:E, 2615.531, 818, 1727751476622
BINANCE:E, 2615.634, 789, 1727751536622
BINANCE:E, 2615.739, 789, 1727751596622
BINANCE:E, 2616.025, 814, 1727751656622
BINANCE:E, 2616.235, 937, 1727751716622
BINANCE:E, 2616.647, 949, 1727751776622
BINANCE:E, 2617.009, 968, 1727751836622
BINANCE:E, 2617.228, 907, 1727751896622
BINANCE:E, 2617.614, 963, 1727751956622
BINANCE:E, 2618.097, 1045, 1727752016622
BINANCE:E, 2619.188, 1477, 1727752076622
BINANCE:E, 2619.764, 1568, 1727752136622
BINANCE:E, 2620.334, 1545, 1727752196622
BINANCE:E, 2621.262, 1732, 1727752256622
BINANCE:E, 2621.983, 1830, 1727752316622
BINANCE:E, 2622.468, 1895, 1727752376622
BINANCE:E, 2622.873, 1965, 1727752436622
BINANCE:E, 2623.330, 2318, 1727752496622
BINANCE:E, 2624.135, 2438, 1727752556622
BINANCE:E, 2625.343, 2746, 1727752616622
BINANCE:E, 2626.693, 2981, 1727752676622
BINANCE:E, 2627.020, 3080, 1727752736622
BINANCE:E, 2627.134, 3175, 1727752796622
BINANCE:E, 2627.380, 3175, 1727752856622
BINANCE:E, 2627.828, 3264, 1727752916622
BINANCE:E, 2628.238, 2946, 1727752976622
BINANCE:E, 2628.342, 2968, 1727753036622
BINANCE:E, 2628.355, 2994, 1727753096622
BINANCE:E, 2628.427, 2887, 1727753156622
BINANCE:E, 2628.322, 2884, 1727753216622
BINANCE:E, 2628.416, 2819, 1727753276622
BINANCE:E, 2628.433, 2919, 1727753336622
BINANCE:E, 2628.486, 2534, 1727753396622
BINANCE:E, 2628.511, 2447, 1727753456622
BINANCE:E, 2628.199, 2218, 1727753516622
BINANCE:E, 2627.471, 2091, 1727753576622
BINANCE:E, 2627.332, 2141, 1727753636622
BINANCE:E, 2627.379, 2092, 1727753696623
BINANCE:E, 2627.458, 2141, 1727753756622
BINANCE:E, 2627.270, 2009, 1727753816622
BINANCE:E, 2627.085, 2026, 1727753876622
BINANCE:E, 2627.005, 2079, 1727753936622
BINANCE:E, 2627.069, 2169, 1727753996622
BINANCE:E, 2627.240, 2164, 1727754056622
BINANCE:E, 2627.523, 2150, 1727754116622
BINANCE:E, 2627.757, 2575, 1727754176623
BINANCE:E, 2628.117, 2651, 1727754236622
BINANCE:E, 2628.586, 3215, 1727754296622
BINANCE:E, 2628.867, 3526, 1727754356622
BINANCE:E, 2629.213, 3503, 1727754416625
BINANCE:E, 2629.384, 3444, 1727754476622
BINANCE:E, 2629.870, 3530, 1727754536625
BINANCE:E, 2630.215, 3557, 1727754596623
BINANCE:E, 2630.538, 3751, 1727754656622
BINANCE:E, 2630.624, 3773, 1727754716623
BINANCE:E, 2630.739, 3698, 1727754776622
BINANCE:E, 2630.753, 3694, 1727754836622
BINANCE:E, 2630.822, 3585, 1727754896622
BINANCE:E, 2630.854, 3509, 1727754956622
BINANCE:E, 2630.856, 3535, 1727755016622
BINANCE:E, 2630.928, 3349, 1727755076622
BINANCE:E, 2630.978, 3182, 1727755136627
BINANCE:E, 2630.769, 2732, 1727755196622
BINANCE:E, 2630.685, 2470, 1727755256622
BINANCE:E, 2630.609, 2409, 1727755316622
BINANCE:E, 2630.712, 2501, 1727755376622
BINANCE:E, 2630.504, 2292, 1727755436622
BINANCE:E, 2630.350, 2359, 1727755496622
BINANCE:E, 2630.208, 2513, 1727755556622
BINANCE:E, 2630.573, 2793, 1727755616622
BINANCE:E, 2630.994, 2929, 1727755676622
BINANCE:E, 2631.193, 2886, 1727755736622
BINANCE:E, 2631.157, 2965, 1727755796622
BINANCE:E, 2631.098, 2981, 1727755856622
BINANCE:E, 2631.095, 2887, 1727755916622
BINANCE:E, 2630.989, 2675, 1727755976622
BINANCE:E, 2630.832, 2808, 1727756036623
BINANCE:E, 2630.793, 2739, 1727756096622
BINANCE:E, 2630.775, 2598, 1727756156622
BINANCE:E, 2630.798, 2525, 1727756216622
BINANCE:E, 2630.706, 2449, 1727756276623
BINANCE:E, 2630.792, 2430, 1727756336622
BINANCE:E, 2630.908, 2388, 1727756396624
BINANCE:E, 2631.246, 2037, 1727756456622
BINANCE:E, 2631.174, 1778, 1727756516622
BINANCE:E, 2630.963, 1644, 1727756576622
BINANCE:E, 2631.069, 1659, 1727756636622
BINANCE:E, 2631.207, 1578, 1727756696622
BINANCE:E, 2631.404, 1572, 1727756756622
BINANCE:E, 2631.569, 1553, 1727756816622
BINANCE:E, 2631.860, 1537, 1727756876622
BINANCE:E, 2632.370, 1380, 1727756936622
BINANCE:E, 2632.696, 1554, 1727756996622
BINANCE:E, 2632.993, 1702, 1727757056622
BINANCE:E, 2633.195, 1717, 1727757116622
BINANCE:E, 2633.877, 2027, 1727757176622
BINANCE:E, 2634.458, 2114, 1727757236622
BINANCE:E, 2634.749, 2319, 1727757296622
BINANCE:E, 2635.234, 2576, 1727757356622
BINANCE:E, 2635.617, 2896, 1727757416622
BINANCE:E, 2636.436, 4088, 1727757476622
BINANCE:E, 2638.725, 5609, 1727757536624
BINANCE:E, 2640.502, 6467, 1727757596624
BINANCE:E, 2641.448, 7030, 1727757656622
BINANCE:E, 2641.854, 7176, 1727757716622
BINANCE:E, 2642.049, 7303, 1727757776622
BINANCE:E, 2642.214, 7402, 1727757836624
BINANCE:E, 2642.364, 7244, 1727757896624
BINANCE:E, 2642.586, 7220, 1727757956622
BINANCE:E, 2642.730, 7297, 1727758016622
BINANCE:E, 2643.043, 7019, 1727758076622
BINANCE:E, 2643.375, 6907, 1727758136622
BINANCE:E, 2643.711, 6659, 1727758196623
BINANCE:E, 2643.956, 6398, 1727758256623
BINANCE:E, 2644.105, 6096, 1727758316624
BINANCE:E, 2644.503, 7050, 1727758376622
BINANCE:E, 2644.701, 5507, 1727758436622
BINANCE:E, 2644.473, 4722, 1727758496622
BINANCE:E, 2644.259, 4266, 1727758556623
BINANCE:E, 2644.211, 4208, 1727758616622
BINANCE:E, 2644.237, 4042, 1727758676622
BINANCE:E, 2644.383, 3939, 1727758736623
BINANCE:E, 2644.445, 3908, 1727758796622
BINANCE:E, 2644.449, 3909, 1727758856623
BINANCE:E, 2644.350, 4093, 1727758916622
BINANCE:E, 2644.258, 4092, 1727758976622
BINANCE:E, 2644.246, 4131, 1727759036622
BINANCE:E, 2644.070, 4210, 1727759096622
BINANCE:E, 2643.911, 4220, 1727759156623
BINANCE:E, 2643.658, 4174, 1727759216624
BINANCE:E, 2642.980, 2034, 1727759276622
BINANCE:E, 2642.566, 2202, 1727759336622
BINANCE:E, 2642.292, 2123, 1727759396622
BINANCE:E, 2642.001, 2066, 1727759456622
BINANCE:E, 2641.774, 1987, 1727759516622
BINANCE:E, 2641.604, 2067, 1727759576622
BINANCE:E, 2641.366, 2035, 1727759636622
BINANCE:E, 2640.878, 2111, 1727759696622
BINANCE:E, 2640.437, 2626, 1727759756622
BINANCE:E, 2640.340, 2353, 1727759816622
BINANCE:E, 2640.227, 2192, 1727759876622
BINANCE:E, 2640.144, 2138, 1727759936622
BINANCE:E, 2639.868, 2018, 1727759996622
BINANCE:E, 2639.617, 1975, 1727760056622
BINANCE:E, 2639.443, 1951, 1727760116623
BINANCE:E, 2639.245, 1945, 1727760176622
BINANCE:E, 2638.983, 1840, 1727760236622
BINANCE:E, 2638.823, 1923, 1727760296622
BINANCE:E, 2638.697, 1913, 1727760356623
BINANCE:E, 2638.592, 1967, 1727760416622
BINANCE:E, 2638.423, 2065, 1727760476622
BINANCE:E, 2638.375, 2067, 1727760536622
BINANCE:E, 2638.374, 2095, 1727760596622
BINANCE:E, 2638.213, 1452, 1727760656626
BINANCE:E, 2638.043, 1428, 1727760716624
BINANCE:E, 2637.863, 1542, 1727760776622
BINANCE:E, 2637.833, 1556, 1727760836622
BINANCE:E, 2637.975, 1660, 1727760896622
BINANCE:E, 2638.108, 1624, 1727760956622
BINANCE:E, 2638.699, 1795, 1727761016622
BINANCE:E, 2638.861, 1776, 1727761076625
BINANCE:E, 2638.926, 1608, 1727761136622
BINANCE:E, 2638.940, 1547, 1727761196622
BINANCE:E, 2638.875, 1494, 1727761256623
BINANCE:E, 2638.848, 1485, 1727761316622
BINANCE:E, 2638.933, 1294, 1727761376622
BINANCE:E, 2638.974, 1277, 1727761436622
BINANCE:E, 2639.066, 1214, 1727761496622
BINANCE:E, 2639.078, 1311, 1727761556622
BINANCE:E, 2639.241, 1290, 1727761616622
BINANCE:E, 2639.453, 1202, 1727761676622
BINANCE:E, 2639.504, 1170, 1727761736622
BINANCE:E, 2639.478, 1044, 1727761796622
BINANCE:E, 2639.437, 1019, 1727761856622
BINANCE:E, 2638.846, 825, 1727761916622
BINANCE:E, 2638.654, 815, 1727761976622
BINANCE:E, 2638.640, 883, 1727762036622
BINANCE:E, 2638.524, 916, 1727762096622
BINANCE:E, 2638.551, 880, 1727762156622
BINANCE:E, 2638.568, 867, 1727762216622
BINANCE:E, 2638.646, 922, 1727762276622
BINANCE:E, 2638.720, 937, 1727762336622
BINANCE:E, 2638.765, 872, 1727762396622
BINANCE:E, 2639.275, 936, 1727762456622
BINANCE:E, 2639.508, 1039, 1727762516622
BINANCE:E, 2639.689, 1120, 1727762576622
BINANCE:E, 2639.800, 1209, 1727762636622
BINANCE:E, 2639.895, 1241, 1727762696622
BINANCE:E, 2640.008, 1248, 1727762756622
BINANCE:E, 2640.192, 1322, 1727762816622
BINANCE:E, 2640.525, 1383, 1727762876622
BINANCE:E, 2640.837, 1416, 1727762936622
BINANCE:E, 2641.378, 1345, 1727762996622
BINANCE:E, 2641.590, 1391, 1727763056622
BINANCE:E, 2641.716, 1344, 1727763116622
BINANCE:E, 2641.933, 2327, 1727763176622
BINANCE:E, 2642.043, 2320, 1727763236622
BINANCE:E, 2642.100, 2309, 1727763296622
BINANCE:E, 2642.414, 2239, 1727763356622
BINANCE:E, 2642.918, 2184, 1727763416622
BINANCE:E, 2643.170, 2122, 1727763476622
BINANCE:E, 2643.355, 2134, 1727763536622
BINANCE:E, 2643.572, 2164, 1727763596622
BINANCE:E, 2643.953, 2391, 1727763656622
BINANCE:E, 2644.098, 2361, 1727763716622
BINANCE:E, 2644.105, 2337, 1727763776622
BINANCE:E, 2644.080, 2357, 1727763836622
BINANCE:E, 2644.185, 2429, 1727763896622
BINANCE:E, 2644.409, 2438, 1727763956622
BINANCE:E, 2644.785, 2717, 1727764016622
BINANCE:E, 2645.203, 1807, 1727764076622
BINANCE:E, 2645.296, 1913, 1727764136622
BINANCE:E, 2645.360, 1994, 1727764196622
BINANCE:E, 2645.721, 2661, 1727764256622
BINANCE:E, 2645.915, 2686, 1727764316622
BINANCE:E, 2646.143, 2773, 1727764376622
BINANCE:E, 2646.271, 2756, 1727764436626
BINANCE:E, 2646.282, 2765, 1727764496622
BINANCE:E, 2646.432, 2583, 1727764556622
BINANCE:E, 2646.545, 2596, 1727764616622
BINANCE:E, 2646.605, 2597, 1727764676622
BINANCE:E, 2646.711, 2492, 1727764736622
BINANCE:E, 2646.883, 2447, 1727764796622
BINANCE:E, 2646.824, 2502, 1727764856622
BINANCE:E, 2646.507, 2239, 1727764916622
BINANCE:E, 2646.210, 2236, 1727764976622
BINANCE:E, 2646.123, 2186, 1727765036622
BINANCE:E, 2645.789, 2217, 1727765096623
BINANCE:E, 2645.431, 1522, 1727765156624
BINANCE:E, 2645.248, 1545, 1727765216623
BINANCE:E, 2645.036, 1544, 1727765276622
BINANCE:E, 2644.960, 1571, 1727765336622
BINANCE:E, 2645.038, 1556, 1727765396622
BINANCE:E, 2645.129, 1603, 1727765456622
BINANCE:E, 2645.303, 1696, 1727765516622
BINANCE:E, 2645.395, 1803, 1727765576622
BINANCE:E, 2645.537, 1961, 1727765636622
BINANCE:E, 2645.648, 1943, 1727765696622
BINANCE:E, 2645.888, 1994, 1727765756622
BINANCE:E, 2647.056, 3556, 1727765816622
BINANCE:E, 2649.535, 4269, 1727765876623
BINANCE:E, 2651.236, 4779, 1727765936622
BINANCE:E, 2652.608, 5133, 1727765996622
BINANCE:E, 2653.202, 6914, 1727766056622
BINANCE:E, 2653.407, 7608, 1727766116622
BINANCE:E, 2653.766, 7663, 1727766176622
BINANCE:E, 2653.772, 7761, 1727766236622
BINANCE:E, 2653.936, 7761, 1727766296622
BINANCE:E, 2654.016, 7717, 1727766356622
BINANCE:E, 2654.021, 7679, 1727766416622
BINANCE:E, 2653.944, 7572, 1727766476622
BINANCE:E, 2653.928, 7458, 1727766536622
BINANCE:E, 2653.759, 7467, 1727766596622
BINANCE:E, 2653.507, 7392, 1727766656622
BINANCE:E, 2653.553, 5863, 1727766716623
BINANCE:E, 2652.833, 5334, 1727766776623
BINANCE:E, 2651.591, 4781, 1727766836623
BINANCE:E, 2650.589, 4437, 1727766896622
BINANCE:E, 2649.246, 2664, 1727766956622
BINANCE:E, 2648.446, 1972, 1727767016623
BINANCE:E, 2648.126, 1794, 1727767076622
BINANCE:E, 2647.784, 1703, 1727767136622
BINANCE:E, 2647.581, 1686, 1727767196622
BINANCE:E, 2647.384, 1659, 1727767256623
BINANCE:E, 2647.061, 1614, 1727767316622
BINANCE:E, 2646.949, 1577, 1727767376622
BINANCE:E, 2646.914, 1600, 1727767436622
BINANCE:E, 2646.859, 1590, 1727767496622
BINANCE:E, 2646.900, 1589, 1727767556622
BINANCE:E, 2647.057, 1578, 1727767616622
BINANCE:E, 2647.158, 1275, 1727767676622
BINANCE:E, 2647.226, 1284, 1727767736622
BINANCE:E, 2647.288, 1190, 1727767796622
BINANCE:E, 2647.423, 1166, 1727767856622
BINANCE:E, 2647.677, 1078, 1727767916622
BINANCE:E, 2647.717, 1112, 1727767976622
BINANCE:E, 2647.540, 1143, 1727768036622
BINANCE:E, 2647.397, 1151, 1727768096622
BINANCE:E, 2647.365, 1188, 1727768156622
BINANCE:E, 2647.495, 1253, 1727768216622
BINANCE:E, 2647.515, 1254, 1727768276622
BINANCE:E, 2647.494, 1189, 1727768336622
BINANCE:E, 2647.554, 1198, 1727768396622
BINANCE:E, 2647.511, 1157, 1727768456622
BINANCE:E, 2647.397, 1108, 1727768516622
BINANCE:E, 2647.408, 1194, 1727768576622
BINANCE:E, 2647.347, 1204, 1727768636622
BINANCE:E, 2647.387, 1218, 1727768696622
BINANCE:E, 2647.348, 1335, 1727768756622
BINANCE:E, 2647.180, 1383, 1727768816622
BINANCE:E, 2647.146, 1440, 1727768876622
BINANCE:E, 2647.273, 1344, 1727768936622
BINANCE:E, 2647.422, 1471, 1727768996622
BINANCE:E, 2647.416, 1465, 1727769056622
BINANCE:E, 2647.263, 1560, 1727769116622
BINANCE:E, 2647.108, 1605, 1727769176622
BINANCE:E, 2647.052, 1618, 1727769236622
BINANCE:E, 2646.729, 1613, 1727769296622
BINANCE:E, 2646.583, 1618, 1727769356622
BINANCE:E, 2646.468, 1653, 1727769416622
BINANCE:E, 2646.102, 1594, 1727769476622
BINANCE:E, 2645.972, 1612, 1727769536622
BINANCE:E, 2645.713, 1607, 1727769596622
BINANCE:E, 2645.695, 2034, 1727769656622
BINANCE:E, 2645.655, 2039, 1727769716622
BINANCE:E, 2645.686, 1979, 1727769776622
BINANCE:E, 2645.703, 1988, 1727769836622
BINANCE:E, 2645.739, 1889, 1727769896622
BINANCE:E, 2645.806, 1882, 1727769956622
BINANCE:E, 2645.702, 1719, 1727770016622
BINANCE:E, 2645.462, 1736, 1727770076622
BINANCE:E, 2645.306, 1766, 1727770136622
BINANCE:E, 2645.240, 1843, 1727770196622
BINANCE:E, 2645.100, 1879, 1727770256622
