Open, Close, Max, Min, Volume, Creation Time
2618.450, 2617.370, 2618.740, 2615.540, 247.726, 1727695616622
2617.370, 2619.060, 2619.930, 2617.370, 223.390, 1727695676622
2619.060, 2619.710, 2620.000, 2618.990, 126.423, 1727695736621
2619.710, 2622.770, 2623.620, 2619.680, 1992.078, 1727695796621
2622.770, 2621.810, 2624.450, 2621.610, 360.359, 1727695856621
2621.650, 2621.570, 2623.140, 2621.180, 152.975, 1727695916622
2621.560, 2621.030, 2623.450, 2621.020, 135.635, 1727695976621
2621.040, 2621.210, 2622.380, 2621.040, 81.680, 1727696036621
2621.200, 2623.290, 2623.450, 2620.490, 86.250, 1727696096622
2623.300, 2621.740, 2623.500, 2621.160, 55.472, 1727696156622
2621.740, 2620.100, 2621.920, 2620.100, 165.900, 1727696216621
2620.100, 2620.000, 2620.880, 2619.240, 80.535, 1727696276621
2619.990, 2619.000, 2620.220, 2619.000, 167.467, 1727696336621
2618.990, 2620.010, 2620.020, 2618.990, 135.359, 1727696396622
2620.020, 2619.630, 2620.430, 2619.220, 210.044, 1727696456622
2619.620, 2618.320, 2619.630, 2618.140, 97.269, 1727696516622
2618.330, 2618.520, 2619.300, 2618.320, 180.143, 1727696576623
2618.510, 2618.580, 2619.330, 2618.510, 56.236, 1727696636622
2618.590, 2618.100, 2618.600, 2618.000, 82.018, 1727696696621
2618.100, 2617.380, 2618.700, 2616.600, 90.795, 1727696756622
2617.390, 2617.250, 2618.190, 2616.740, 91.256, 1727696816622
2617.250, 2616.910, 2617.260, 2615.600, 88.214, 1727696876622
2616.900, 2617.280, 2618.000, 2616.860, 68.980, 1727696936622
2617.280, 2616.030, 2617.280, 2615.200, 187.121, 1727696996622
2616.030, 2617.530, 2618.190, 2615.990, 111.466, 1727697056622
2617.530, 2617.510, 2617.960, 2617.000, 91.364, 1727697116622
2617.510, 2617.080, 2617.520, 2617.070, 78.854, 1727697176621
2617.080, 2618.290, 2618.750, 2617.070, 43.940, 1727697236622
2618.280, 2619.930, 2620.530, 2618.280, 110.433, 1727697296622
2619.940, 2631.000, 2632.840, 2619.940, 1813.043, 1727697356622
2630.990, 2628.800, 2631.600, 2628.520, 278.561, 1727697416622
2628.790, 2628.790, 2632.800, 2628.520, 543.565, 1727697476621
2628.460, 2629.000, 2629.800, 2627.610, 130.233, 1727697536622
2628.990, 2628.940, 2628.990, 2627.980, 88.564, 1727697596622
2628.940, 2628.490, 2629.820, 2627.210, 136.723, 1727697656622
2628.500, 2628.090, 2630.070, 2627.620, 119.959, 1727697716622
2628.080, 2628.080, 2628.360, 2626.680, 91.581, 1727697776621
2628.080, 2629.780, 2629.780, 2627.800, 192.918, 1727697836621
2629.770, 2629.500, 2630.490, 2629.220, 144.000, 1727697896622
2629.430, 2628.500, 2629.730, 2628.500, 69.078, 1727697956622
2628.500, 2628.150, 2628.500, 2627.100, 106.216, 1727698016622
2628.150, 2630.910, 2630.910, 2627.990, 59.910, 1727698076621
2630.910, 2628.740, 2631.320, 2628.740, 66.723, 1727698136621
2628.750, 2631.870, 2631.910, 2628.740, 138.432, 1727698196622
2631.880, 2631.870, 2632.500, 2631.870, 86.715, 1727698256622
2631.880, 2632.570, 2633.490, 2631.880, 156.198, 1727698316622
2632.560, 2631.420, 2632.570, 2631.420, 104.234, 1727698376621
2631.370, 2630.000, 2631.370, 2628.710, 197.198, 1727698436622
2629.990, 2631.470, 2631.670, 2629.490, 81.122, 1727698496621
2631.470, 2632.620, 2632.800, 2631.470, 110.286, 1727698556621
2632.620, 2631.280, 2632.630, 2631.200, 50.774, 1727698616621
2631.280, 2629.980, 2631.280, 2629.600, 83.980, 1727698676622
2629.980, 2629.400, 2629.980, 2629.050, 37.833, 1727698736622
2629.400, 2630.690, 2630.810, 2629.400, 111.205, 1727698796622
2630.690, 2630.920, 2630.920, 2629.990, 47.844, 1727698856622
2630.920, 2631.390, 2631.390, 2630.630, 66.036, 1727698916622
2631.390, 2631.050, 2631.390, 2629.800, 65.667, 1727698976621
2631.050, 2630.260, 2631.330, 2629.810, 69.162, 1727699036622
2630.260, 2630.780, 2630.780, 2629.530, 58.313, 1727699096621
2630.780, 2630.260, 2630.780, 2630.260, 23.054, 1727699156622
2630.260, 2630.300, 2630.910, 2630.260, 45.910, 1727699216621
2630.300, 2628.610, 2630.310, 2628.000, 243.382, 1727699276622
2628.600, 2629.470, 2629.470, 2628.290, 96.307, 1727699336622
2629.470, 2628.990, 2629.470, 2628.980, 70.459, 1727699396622
2628.990, 2630.350, 2630.910, 2628.570, 102.889, 1727699456622
2630.350, 2630.500, 2630.560, 2629.870, 53.865, 1727699516622
2630.500, 2629.170, 2630.560, 2629.160, 51.533, 1727699576621
2629.160, 2630.710, 2630.920, 2629.050, 73.058, 1727699636622
2630.700, 2629.750, 2630.710, 2629.640, 28.855, 1727699696621
2629.760, 2628.710, 2629.880, 2628.700, 45.719, 1727699756621
2628.710, 2629.840, 2630.790, 2628.700, 108.759, 1727699816622
2629.840, 2629.260, 2630.150, 2629.250, 61.062, 1727699876621
2629.250, 2630.590, 2630.920, 2628.400, 205.155, 1727699936622
2630.600, 2629.720, 2630.600, 2629.180, 57.421, 1727699996622
2629.720, 2630.380, 2630.430, 2629.710, 68.556, 1727700056621
2630.390, 2629.210, 2630.390, 2629.200, 135.200, 1727700116621
2629.210, 2628.310, 2629.210, 2628.000, 40.126, 1727700176621
2628.310, 2628.300, 2628.310, 2627.790, 37.244, 1727700236622
2628.300, 2628.260, 2628.500, 2627.490, 79.954, 1727700296622
2628.260, 2629.910, 2629.920, 2627.700, 102.513, 1727700356621
2629.920, 2632.760, 2633.790, 2629.910, 200.489, 1727700416621
2632.750, 2633.810, 2634.060, 2632.660, 80.368, 1727700476621
2633.810, 2634.370, 2635.230, 2633.410, 182.518, 1727700536621
2634.370, 2633.320, 2634.540, 2632.810, 63.689, 1727700596621
2633.320, 2633.510, 2634.210, 2632.970, 98.953, 1727700656622
2633.510, 2634.730, 2635.550, 2633.500, 301.011, 1727700716621
2634.730, 2635.530, 2635.710, 2634.650, 35.123, 1727700776622
2635.410, 2635.870, 2635.870, 2635.010, 206.092, 1727700836622
2635.860, 2635.120, 2635.990, 2634.990, 90.519, 1727700896622
2635.130, 2634.700, 2635.130, 2634.490, 41.760, 1727700956622
2634.690, 2634.870, 2635.500, 2633.620, 131.173, 1727701016621
2634.870, 2633.780, 2634.870, 2633.090, 69.334, 1727701076622
