Symbol, Moving Average, Total Volume, Creation Time
AMZN, 186.992, 6358, 1727696696622
AMZN, 186.979, 6950, 1727696756622
AMZN, 186.959, 8207, 1727696816622
AMZN, 186.947, 8536, 1727696876622
AMZN, 186.674, 18296, 1727696936622
AMZN, 186.646, 17721, 1727696996622
AMZN, 186.630, 17996, 1727697056623
AMZN, 186.617, 18360, 1727697116622
AMZN, 186.609, 21944, 1727697176622
AMZN, 186.591, 22592, 1727697236622
AMZN, 186.583, 22644, 1727697296622
AMZN, 186.540, 25548, 1727697356622
AMZN, 186.508, 29410, 1727697416622
AMZN, 186.479, 30044, 1727697476622
AMZN, 186.464, 29640, 1727697536622
AMZN, 186.458, 31576, 1727697596622
AMZN, 186.915, 104629, 1727697656622
AMZN, 186.915, 105121, 1727697716622
AMZN, 186.900, 107132, 1727697776622
AMZN, 186.944, 99742, 1727697836622
AMZN, 186.934, 100110, 1727697896622
AMZN, 186.923, 101808, 1727697956622
AMZN, 186.910, 102499, 1727698016622
AMZN, 186.905, 100396, 1727698076622
AMZN, 186.901, 100475, 1727698136622
AMZN, 186.902, 101007, 1727698196622
AMZN, 186.921, 98667, 1727698256622
AMZN, 186.933, 98292, 1727698316622
AMZN, 186.939, 97048, 1727698376622
AMZN, 186.930, 99381, 1727698436622
AMZN, 186.933, 97573, 1727698496622
AMZN, 186.585, 25867, 1727698556622
AMZN, 186.428, 24663, 1727698616622
AMZN, 186.455, 26110, 1727698676622
AMZN, 186.474, 22634, 1727698736622
AMZN, 186.491, 23884, 1727698796622
AMZN, 186.510, 25328, 1727698856622
AMZN, 186.531, 25974, 1727698916622
AMZN, 186.531, 25017, 1727698976622
AMZN, 186.528, 24205, 1727699036622
AMZN, 186.519, 23548, 1727699096622
AMZN, 186.510, 23001, 1727699156622
AMZN, 186.506, 19651, 1727699216622
AMZN, 186.508, 20637, 1727699276622
AMZN, 186.510, 18387, 1727699336622
AMZN, 186.510, 20269, 1727699396622
AMZN, 186.512, 19278, 1727699456622
AMZN, 186.516, 19956, 1727699516622
AMZN, 186.516, 17238, 1727699576622
AMZN, 186.523, 16641, 1727699636622
AMZN, 186.532, 15457, 1727699696622
AMZN, 186.549, 14198, 1727699756622
AMZN, 186.574, 13733, 1727699816622
AMZN, 186.624, 17717, 1727699876622
AMZN, 186.632, 23112, 1727699936622
AMZN, 186.636, 23837, 1727699996622
AMZN, 186.634, 26067, 1727700056622
AMZN, 186.638, 26559, 1727700116622
AMZN, 186.654, 29124, 1727700176622
AMZN, 186.666, 29643, 1727700236622
AMZN, 186.685, 769490, 1727700296622
AMZN, 186.690, 769020, 1727700356622
AMZN, 186.697, 767910, 1727700416622
AMZN, 186.712, 772567, 1727700476622
AMZN, 186.729, 777460, 1727700536622
AMZN, 186.744, 777378, 1727700596622
AMZN, 186.772, 778444, 1727700656622
AMZN, 186.795, 777979, 1727700716622
AMZN, 186.811, 776192, 1727700776622
AMZN, 186.840, 771718, 1727700836622
AMZN, 186.860, 773550, 1727700896622
AMZN, 186.894, 771225, 1727700956622
AMZN, 186.911, 770508, 1727701016622
AMZN, 186.924, 767427, 1727701076622
AMZN, 186.928, 767308, 1727701136622
AMZN, 186.952, 29969, 1727701196622
AMZN, 186.958, 29646, 1727701256622
AMZN, 186.945, 32919, 1727701316622
AMZN, 186.920, 48896, 1727701376622
AMZN, 186.864, 94709, 1727701436622
AMZN, 186.845, 125621, 1727701496622
AMZN, 186.830, 124247, 1727701556622
AMZN, 186.816, 123926, 1727701616622
AMZN, 186.807, 122990, 1727701676622
AMZN, 186.807, 122750, 1727701736622
AMZN, 186.801, 121215, 1727701796622
AMZN, 186.819, 127981, 1727701856622
AMZN, 186.840, 134450, 1727701916622
AMZN, 186.850, 136667, 1727701976622
AMZN, 186.887, 143391, 1727702036622
AMZN, 186.888, 140144, 1727702096622
AMZN, 186.895, 141443, 1727702156622
AMZN, 186.915, 139218, 1727702216622
AMZN, 186.948, 118652, 1727702276622
AMZN, 187.010, 67999, 1727702336622
AMZN, 187.020, 41759, 1727702396622
AMZN, 186.999, 70554, 1727702456622
AMZN, 186.990, 73564, 1727702516622
AMZN, 186.966, 80240, 1727702576623
AMZN, 186.948, 104688, 1727702636623
AMZN, 186.940, 106673, 1727702696622
AMZN, 186.914, 104649, 1727702756622
AMZN, 186.890, 99845, 1727702816622
AMZN, 186.847, 154998, 1727702876622
AMZN, 186.808, 149785, 1727702936622
AMZN, 186.817, 156738, 1727702996626
AMZN, 186.885, 1334559, 1727703056622
AMZN, 186.901, 1442004, 1727703116622
AMZN, 186.924, 1611431, 1727703176622
AMZN, 186.996, 1794607, 1727703236622
AMZN, 187.041, 1979715, 1727703296622
AMZN, 187.046, 2131914, 1727703356622
AMZN, 187.072, 2262789, 1727703416622
AMZN, 187.117, 2383403, 1727703476622
AMZN, 187.191, 2479403, 1727703536622
AMZN, 187.257, 2608504, 1727703596622
AMZN, 187.294, 2666026, 1727703656622
AMZN, 187.328, 2740174, 1727703716622
