Open, Close, Max, Min, Volume, Creation Time
186.710, 186.630, 186.710, 186.600, 8501.000, 1727702576622
186.640, 186.640, 186.700, 186.600, 25451.000, 1727702636621
186.630, 186.900, 186.900, 186.630, 3109.000, 1727702696621
186.865, 186.730, 186.865, 186.600, 4989.000, 1727702756621
186.710, 186.750, 186.900, 186.700, 1742.000, 1727702816621
186.825, 186.850, 186.990, 186.600, 58271.000, 1727702876621
186.950, 186.860, 186.960, 186.760, 1996.000, 1727702936621
186.905, 186.820, 187.110, 186.620, 8299.000, 1727702996621
187.010, 186.660, 187.190, 186.630, 1179380.000, 1727703056621
186.670, 186.950, 187.180, 186.650, 108607.000, 1727703116621
187.020, 186.900, 187.360, 186.630, 170564.000, 1727703176621
187.320, 187.670, 187.780, 186.700, 183658.000, 1727703236621
186.720, 187.470, 187.760, 186.650, 190784.000, 1727703296621
187.460, 187.590, 187.790, 186.500, 183018.000, 1727703356621
187.336, 187.395, 187.752, 186.805, 134420.000, 1727703416621
187.680, 188.170, 188.180, 186.782, 129115.000, 1727703476621
188.151, 188.345, 188.430, 187.830, 121451.000, 1727703536621
188.340, 188.345, 188.500, 187.932, 132210.000, 1727703596621
188.310, 188.270, 188.380, 188.007, 62511.000, 1727703656621
188.270, 188.075, 188.360, 188.010, 75890.000, 1727703716621
188.089, 187.770, 188.324, 187.680, 101782.000, 1727703776621
187.750, 187.750, 187.991, 187.650, 83636.000, 1727703836621
187.729, 187.565, 188.086, 187.470, 91764.000, 1727703896621
187.567, 187.510, 187.985, 187.490, 90427.000, 1727703956621
187.475, 187.611, 187.730, 187.470, 42258.000, 1727704016621
187.611, 187.815, 188.002, 187.570, 53102.000, 1727704076621
187.810, 187.760, 187.870, 187.520, 61893.000, 1727704136621
187.779, 187.646, 187.868, 187.510, 58746.000, 1727704196621
187.655, 187.765, 187.800, 187.605, 37974.000, 1727704256621
187.768, 187.920, 187.980, 187.580, 50468.000, 1727704316621
187.928, 187.990, 188.040, 187.762, 60438.000, 1727704376621
187.990, 187.960, 188.080, 187.744, 68300.000, 1727704436621
187.965, 187.760, 188.060, 187.760, 55695.000, 1727704496621
187.785, 187.745, 187.943, 187.680, 43562.000, 1727704556621
187.745, 187.610, 187.896, 187.560, 59454.000, 1727704616621
187.712, 187.458, 187.922, 187.430, 852344.000, 1727704676621
187.460, 187.270, 187.741, 187.230, 102983.000, 1727704736621
187.270, 187.140, 187.670, 187.120, 66824.000, 1727704796621
187.160, 187.200, 187.596, 187.130, 72635.000, 1727704856621
187.190, 187.033, 187.583, 187.010, 58075.000, 1727704916621
187.060, 187.080, 187.540, 187.010, 81222.000, 1727704976621
187.100, 187.000, 187.378, 186.930, 113855.000, 1727705036621
186.990, 186.935, 187.137, 186.920, 26530.000, 1727705096621
186.940, 186.640, 187.064, 186.630, 93838.000, 1727705156621
186.640, 186.540, 187.106, 186.300, 150409.000, 1727705216621
